sess0001, 000126, 8, 146, O-PRZI-GP, 9945, 10, 994.500000, 8, 146, 
sess0001, 000126, 8, 190, O-PRZI-GP, 10035, 10, 1003.500000, 8, 190, 
sess0001, 000128, 45, 170, O-PRZI-GP, 10170, 10, 1017.000000, 45, 170, 
sess0001, 000130, 6, 154, O-PRZI-GP, 10350, 10, 1035.000000, 6, 154, 
sess0001, 000131, 25, 341, O-PRZI-GP, 10485, 10, 1048.500000, 25, 341, 
sess0001, 000133, 86, 215, O-PRZI-GP, 10575, 10, 1057.500000, 86, 215, 
sess0001, 000134, 37, 107, O-PRZI-GP, 10710, 10, 1071.000000, 37, 107, 
sess0001, 000135, 6, 133, O-PRZI-GP, 10800, 10, 1080.000000, 6, 133, 
sess0001, 000136, 46, None, O-PRZI-GP, 10890, 10, 1089.000000, 46, N, 
sess0001, 000137, 9, None, O-PRZI-GP, 11025, 10, 1102.500000, 9, N, 
sess0001, 000139, None, None, O-PRZI-GP, 11160, 10, 1116.000000, N, N, 
sess0001, 000143, 25, 175, O-PRZI-GP, 11295, 10, 1129.500000, 25, 175, 
sess0001, 000144, 22, 175, O-PRZI-GP, 11340, 10, 1134.000000, 22, 175, 
sess0001, 000144, 85, None, O-PRZI-GP, 11475, 10, 1147.500000, 85, N, 
sess0001, 000145, 5, 106, O-PRZI-GP, 11520, 10, 1152.000000, 5, 106, 
sess0001, 000148, 10, 130, O-PRZI-GP, 11565, 10, 1156.500000, 10, 130, 
sess0001, 000148, 2, None, O-PRZI-GP, 11655, 10, 1165.500000, 2, N, 
sess0001, 000150, 7, 133, O-PRZI-GP, 11790, 10, 1179.000000, 7, 133, 
sess0001, 000150, 23, 160, O-PRZI-GP, 11880, 10, 1188.000000, 23, 160, 
sess0001, 000154, 71, 158, O-PRZI-GP, 11925, 10, 1192.500000, 71, 158, 
sess0001, 000155, 66, 303, O-PRZI-GP, 11970, 10, 1197.000000, 66, 303, 
sess0001, 000155, 54, 303, O-PRZI-GP, 12105, 10, 1210.500000, 54, 303, 
sess0001, 000156, 43, 207, O-PRZI-GP, 12150, 10, 1215.000000, 43, 207, 
sess0001, 000160, None, 118, O-PRZI-GP, 12285, 10, 1228.500000, N, 118, 
sess0001, 000160, None, 192, O-PRZI-GP, 12330, 10, 1233.000000, N, 192, 
sess0001, 000161, 69, 103, O-PRZI-GP, 12465, 10, 1246.500000, 69, 103, 
sess0001, 000162, None, None, O-PRZI-GP, 12555, 10, 1255.500000, N, N, 
sess0001, 000163, 6, 179, O-PRZI-GP, 12645, 10, 1264.500000, 6, 179, 
sess0001, 000164, None, None, O-PRZI-GP, 12690, 10, 1269.000000, N, N, 
sess0001, 000166, 27, 202, O-PRZI-GP, 12825, 10, 1282.500000, 27, 202, 
sess0001, 000167, 5, None, O-PRZI-GP, 12915, 10, 1291.500000, 5, N, 
sess0001, 000169, 61, 125, O-PRZI-GP, 13050, 10, 1305.000000, 61, 125, 
sess0001, 000170, 4, 125, O-PRZI-GP, 13185, 10, 1318.500000, 4, 125, 
sess0001, 000170, None, 131, O-PRZI-GP, 13320, 10, 1332.000000, N, 131, 
sess0001, 000173, 4, None, O-PRZI-GP, 13455, 10, 1345.500000, 4, N, 
sess0001, 000174, 6, 321, O-PRZI-GP, 13590, 10, 1359.000000, 6, 321, 
sess0001, 000179, 20, None, O-PRZI-GP, 13680, 10, 1368.000000, 20, N, 
sess0001, 000179, 20, 194, O-PRZI-GP, 13770, 10, 1377.000000, 20, 194, 
sess0001, 000180, 98, None, O-PRZI-GP, 13860, 10, 1386.000000, 98, N, 
sess0001, 000182, 34, 247, O-PRZI-GP, 13995, 10, 1399.500000, 34, 247, 
sess0001, 000183, 81, 313, O-PRZI-GP, 14040, 10, 1404.000000, 81, 313, 
sess0001, 000183, None, 241, O-PRZI-GP, 14220, 10, 1422.000000, N, 241, 
sess0001, 000185, 29, 198, O-PRZI-GP, 14400, 10, 1440.000000, 29, 198, 
sess0001, 000188, 54, 133, O-PRZI-GP, 14580, 10, 1458.000000, 54, 133, 
sess0001, 000188, None, 228, O-PRZI-GP, 14715, 10, 1471.500000, N, 228, 
sess0001, 000190, 86, 264, O-PRZI-GP, 14760, 10, 1476.000000, 86, 264, 
sess0001, 000191, None, None, O-PRZI-GP, 14850, 10, 1485.000000, N, N, 
sess0001, 000192, None, 129, O-PRZI-GP, 14940, 10, 1494.000000, N, 129, 
sess0001, 000193, 45, 157, O-PRZI-GP, 15075, 10, 1507.500000, 45, 157, 
sess0001, 000197, 93, 204, O-PRZI-GP, 15210, 10, 1521.000000, 93, 204, 
sess0001, 000198, None, 207, O-PRZI-GP, 15345, 10, 1534.500000, N, 207, 
sess0001, 000201, 36, 266, O-PRZI-GP, 15525, 10, 1552.500000, 36, 266, 
sess0001, 000201, None, 285, O-PRZI-GP, 15705, 10, 1570.500000, N, 285, 
sess0001, 000202, None, 285, O-PRZI-GP, 15750, 10, 1575.000000, N, 285, 
sess0001, 000203, 26, 221, O-PRZI-GP, 15930, 10, 1593.000000, 26, 221, 
sess0001, 000204, 90, None, O-PRZI-GP, 15975, 10, 1597.500000, 90, N, 
sess0001, 000204, 40, None, O-PRZI-GP, 16155, 10, 1615.500000, 40, N, 
sess0001, 000205, 40, 287, O-PRZI-GP, 16200, 10, 1620.000000, 40, 287, 
sess0001, 000205, None, None, O-PRZI-GP, 16290, 10, 1629.000000, N, N, 
sess0001, 000205, None, None, O-PRZI-GP, 16335, 10, 1633.500000, N, N, 
sess0001, 000206, None, 183, O-PRZI-GP, 16425, 10, 1642.500000, N, 183, 
sess0001, 000208, 31, 152, O-PRZI-GP, 16470, 10, 1647.000000, 31, 152, 
sess0001, 000209, 40, 134, O-PRZI-GP, 16560, 10, 1656.000000, 40, 134, 
sess0001, 000211, 9, None, O-PRZI-GP, 16695, 10, 1669.500000, 9, N, 
sess0001, 000213, 54, 119, O-PRZI-GP, 16830, 10, 1683.000000, 54, 119, 
sess0001, 000214, 7, 174, O-PRZI-GP, 16920, 10, 1692.000000, 7, 174, 
sess0001, 000216, 84, 191, O-PRZI-GP, 17055, 10, 1705.500000, 84, 191, 
sess0001, 000216, 1, 191, O-PRZI-GP, 17190, 10, 1719.000000, 1, 191, 
sess0001, 000219, 11, 258, O-PRZI-GP, 17370, 10, 1737.000000, 11, 258, 
sess0001, 000220, 66, 238, O-PRZI-GP, 17460, 10, 1746.000000, 66, 238, 
sess0001, 000222, 12, 92, O-PRZI-GP, 17595, 10, 1759.500000, 12, 92, 
sess0001, 000224, 72, 197, O-PRZI-GP, 17640, 10, 1764.000000, 72, 197, 
sess0001, 000226, 30, 172, O-PRZI-GP, 17685, 10, 1768.500000, 30, 172, 
sess0001, 000227, 35, 211, O-PRZI-GP, 17820, 10, 1782.000000, 35, 211, 
sess0001, 000229, 74, None, O-PRZI-GP, 17865, 10, 1786.500000, 74, N, 
sess0001, 000231, 65, None, O-PRZI-GP, 18045, 10, 1804.500000, 65, N, 
sess0001, 000232, 67, 155, O-PRZI-GP, 18180, 10, 1818.000000, 67, 155, 
sess0001, 000233, 101, None, O-PRZI-GP, 18315, 10, 1831.500000, 101, N, 
sess0001, 000233, 60, None, O-PRZI-GP, 18450, 10, 1845.000000, 60, N, 
sess0001, 000238, 16, 150, O-PRZI-GP, 18630, 10, 1863.000000, 16, 150, 
sess0001, 000239, 80, 179, O-PRZI-GP, 18765, 10, 1876.500000, 80, 179, 
sess0001, 000240, 50, 117, O-PRZI-GP, 18855, 10, 1885.500000, 50, 117, 
sess0001, 000241, 90, 242, O-PRZI-GP, 18945, 10, 1894.500000, 90, 242, 
sess0001, 000242, 38, 127, O-PRZI-GP, 18990, 10, 1899.000000, 38, 127, 
sess0001, 000243, 38, 229, O-PRZI-GP, 19170, 10, 1917.000000, 38, 229, 
sess0001, 000243, None, None, O-PRZI-GP, 19350, 10, 1935.000000, N, N, 
sess0001, 000245, 127, 232, O-PRZI-GP, 19440, 10, 1944.000000, 127, 232, 
sess0001, 000248, 68, 175, O-PRZI-GP, 19530, 10, 1953.000000, 68, 175, 
sess0001, 000248, 3, None, O-PRZI-GP, 19620, 10, 1962.000000, 3, N, 
sess0001, 000253, 65, None, O-PRZI-GP, 19710, 10, 1971.000000, 65, N, 
sess0001, 000254, 10, 100, O-PRZI-GP, 19845, 10, 1984.500000, 10, 100, 
sess0001, 000254, 10, 100, O-PRZI-GP, 19980, 10, 1998.000000, 10, 100, 
sess0001, 000254, 42, 114, O-PRZI-GP, 20160, 10, 2016.000000, 42, 114, 
sess0001, 000256, 8, 208, O-PRZI-GP, 20295, 10, 2029.500000, 8, 208, 
sess0001, 000258, 26, None, O-PRZI-GP, 20475, 10, 2047.500000, 26, N, 
sess0001, 000258, 5, 219, O-PRZI-GP, 20565, 10, 2056.500000, 5, 219, 
sess0001, 000259, 34, None, O-PRZI-GP, 20655, 10, 2065.500000, 34, N, 
sess0001, 000260, 4, 93, O-PRZI-GP, 20700, 10, 2070.000000, 4, 93, 
sess0001, 000261, 23, 182, O-PRZI-GP, 20880, 10, 2088.000000, 23, 182, 
sess0001, 000262, 61, 350, O-PRZI-GP, 20970, 10, 2097.000000, 61, 350, 
sess0001, 000266, None, None, O-PRZI-GP, 21015, 10, 2101.500000, N, N, 
sess0001, 000267, 10, 206, O-PRZI-GP, 21105, 10, 2110.500000, 10, 206, 
sess0001, 000268, 36, 249, O-PRZI-GP, 21285, 10, 2128.500000, 36, 249, 
sess0001, 000269, 69, 295, O-PRZI-GP, 21420, 10, 2142.000000, 69, 295, 
sess0001, 000270, 129, 157, O-PRZI-GP, 21555, 10, 2155.500000, 129, 157, 
sess0001, 000272, 36, None, O-PRZI-GP, 21645, 10, 2164.500000, 36, N, 
sess0001, 000273, 8, None, O-PRZI-GP, 21780, 10, 2178.000000, 8, N, 
sess0001, 000276, 95, 206, O-PRZI-GP, 21825, 10, 2182.500000, 95, 206, 
