sess0001, 000063, 97, 124, GVWY, 1501, 40, 37.525000, O-PRZI, 1667, 60, 27.783333, O-ZIC, 134, 60, 2.233333, SHVR, 2455, 40, 61.375000, 97, 124, 
sess0001, 000063, 101, 124, GVWY, 1501, 40, 37.525000, O-PRZI, 1734, 60, 28.900000, O-ZIC, 134, 60, 2.233333, SHVR, 2497, 40, 62.425000, 101, 124, 
sess0001, 000063, 101, 131, GVWY, 1501, 40, 37.525000, O-PRZI, 1800, 60, 30.000000, O-ZIC, 134, 60, 2.233333, SHVR, 2497, 40, 62.425000, 101, 131, 
sess0001, 000064, 101, 137, GVWY, 1501, 40, 37.525000, O-PRZI, 1800, 60, 30.000000, O-ZIC, 134, 60, 2.233333, SHVR, 2530, 40, 63.250000, 101, 137, 
sess0001, 000065, 101, 129, GVWY, 1501, 40, 37.525000, O-PRZI, 1878, 60, 31.300000, O-ZIC, 134, 60, 2.233333, SHVR, 2608, 40, 65.200000, 101, 129, 
sess0001, 000065, 97, 129, GVWY, 1501, 40, 37.525000, O-PRZI, 1904, 60, 31.733333, O-ZIC, 134, 60, 2.233333, SHVR, 2686, 40, 67.150000, 97, 129, 
sess0001, 000066, 99, 137, GVWY, 1501, 40, 37.525000, O-PRZI, 1926, 60, 32.100000, O-ZIC, 134, 60, 2.233333, SHVR, 2686, 40, 67.150000, 99, 137, 
sess0001, 000068, 97, 137, GVWY, 1501, 40, 37.525000, O-PRZI, 1998, 60, 33.300000, O-ZIC, 134, 60, 2.233333, SHVR, 2746, 40, 68.650000, 97, 137, 
sess0001, 000070, 97, 127, GVWY, 1501, 40, 37.525000, O-PRZI, 2067, 60, 34.450000, O-ZIC, 134, 60, 2.233333, SHVR, 2746, 40, 68.650000, 97, 127, 
sess0001, 000071, 97, 127, GVWY, 1501, 40, 37.525000, O-PRZI, 2091, 60, 34.850000, O-ZIC, 134, 60, 2.233333, SHVR, 2746, 40, 68.650000, 97, 127, 
sess0001, 000071, 86, 127, GVWY, 1501, 40, 37.525000, O-PRZI, 2118, 60, 35.300000, O-ZIC, 134, 60, 2.233333, SHVR, 2746, 40, 68.650000, 86, 127, 
sess0001, 000090, 3, 458, GVWY, 1510, 40, 37.750000, O-PRZI, 2118, 60, 35.300000, O-ZIC, 134, 60, 2.233333, SHVR, 2746, 40, 68.650000, 3, 458, 
sess0001, 000090, 62, 131, GVWY, 1563, 40, 39.075000, O-PRZI, 2154, 60, 35.900000, O-ZIC, 134, 60, 2.233333, SHVR, 2746, 40, 68.650000, 62, 131, 
sess0001, 000090, 62, 131, GVWY, 1636, 40, 40.900000, O-PRZI, 2154, 60, 35.900000, O-ZIC, 134, 60, 2.233333, SHVR, 2746, 40, 68.650000, 62, 131, 
sess0001, 000090, 69, 131, GVWY, 1646, 40, 41.150000, O-PRZI, 2220, 60, 37.000000, O-ZIC, 134, 60, 2.233333, SHVR, 2746, 40, 68.650000, 69, 131, 
sess0001, 000090, 71, 127, GVWY, 1691, 40, 42.275000, O-PRZI, 2220, 60, 37.000000, O-ZIC, 134, 60, 2.233333, SHVR, 2861, 40, 71.525000, 71, 127, 
sess0001, 000090, 71, 124, GVWY, 1709, 40, 42.725000, O-PRZI, 2220, 60, 37.000000, O-ZIC, 134, 60, 2.233333, SHVR, 2861, 40, 71.525000, 71, 124, 
sess0001, 000090, 71, 125, GVWY, 1709, 40, 42.725000, O-PRZI, 2286, 60, 38.100000, O-ZIC, 134, 60, 2.233333, SHVR, 2894, 40, 72.350000, 71, 125, 
sess0001, 000090, 71, 128, GVWY, 1709, 40, 42.725000, O-PRZI, 2313, 60, 38.550000, O-ZIC, 134, 60, 2.233333, SHVR, 2894, 40, 72.350000, 71, 128, 
sess0001, 000090, 72, 125, GVWY, 1727, 40, 43.175000, O-PRZI, 2313, 60, 38.550000, O-ZIC, 134, 60, 2.233333, SHVR, 2894, 40, 72.350000, 72, 125, 
sess0001, 000090, 99, 126, GVWY, 1757, 40, 43.925000, O-PRZI, 2313, 60, 38.550000, O-ZIC, 134, 60, 2.233333, SHVR, 2969, 40, 74.225000, 99, 126, 
sess0001, 000090, 100, 123, GVWY, 1812, 40, 45.300000, O-PRZI, 2313, 60, 38.550000, O-ZIC, 134, 60, 2.233333, SHVR, 3048, 40, 76.200000, 100, 123, 
sess0001, 000090, 99, 123, GVWY, 1886, 40, 47.150000, O-PRZI, 2313, 60, 38.550000, O-ZIC, 134, 60, 2.233333, SHVR, 3092, 40, 77.300000, 99, 123, 
sess0001, 000090, 99, 117, GVWY, 1886, 40, 47.150000, O-PRZI, 2337, 60, 38.950000, O-ZIC, 134, 60, 2.233333, SHVR, 3195, 40, 79.875000, 99, 117, 
sess0001, 000091, 99, 117, GVWY, 1958, 40, 48.950000, O-PRZI, 2337, 60, 38.950000, O-ZIC, 134, 60, 2.233333, SHVR, 3281, 40, 82.025000, 99, 117, 
sess0001, 000091, 99, 116, GVWY, 1958, 40, 48.950000, O-PRZI, 2397, 60, 39.950000, O-ZIC, 134, 60, 2.233333, SHVR, 3289, 40, 82.225000, 99, 116, 
